project,branch,bug_report
jackrabbit-oak,bugs-dot-jar_OAK-1817_78c37386,"{'BugID': 'OAK-1817', 'Summary': 'NPE in MarkSweepGarbageCollector.saveBatchToFile during Datastore GC with FileDataStore', 'Description': 'During running a datastore garbage collection on a Jackrabbit 2 FileDataStore (org.apache.jackrabbit.oak.plugins.blob.datastore.FileDataStore, see http://jackrabbit.apache.org/oak/docs/osgi_config.html) an NPE is thrown\n{code}\n13.05.2014 17:50:16.944 *ERROR* [qtp1416657193-147] org.apache.jackrabbit.oak.management.ManagementOperation Blob garbage collection failed\njava.lang.RuntimeException: Error in retrieving references\n\tat org.apache.jackrabbit.oak.plugins.blob.MarkSweepGarbageCollector$1.addReference(MarkSweepGarbageCollector.java:395)\n\tat org.apache.jackrabbit.oak.plugins.segment.Segment.collectBlobReferences(Segment.java:248)\n\tat org.apache.jackrabbit.oak.plugins.segment.SegmentTracker.collectBlobReferences(SegmentTracker.java:178)\n\tat org.apache.jackrabbit.oak.plugins.segment.SegmentBlobReferenceRetriever.collectReferences(SegmentBlobReferenceRetriever.java:38)\n\tat org.apache.jackrabbit.oak.plugins.blob.MarkSweepGarbageCollector.iterateNodeTree(MarkSweepGarbageCollector.java:361)\n\tat org.apache.jackrabbit.oak.plugins.blob.MarkSweepGarbageCollector.mark(MarkSweepGarbageCollector.java:201)\n\tat org.apache.jackrabbit.oak.plugins.blob.MarkSweepGarbageCollector.markAndSweep(MarkSweepGarbageCollector.java:173)\n\tat org.apache.jackrabbit.oak.plugins.blob.MarkSweepGarbageCollector.collectGarbage(MarkSweepGarbageCollector.java:149)\n\tat org.apache.jackrabbit.oak.plugins.segment.SegmentNodeStoreService$2.collectGarbage(SegmentNodeStoreService.java:185)\n\tat org.apache.jackrabbit.oak.plugins.blob.BlobGC$1.call(BlobGC.java:68)\n\tat org.apache.jackrabbit.oak.plugins.blob.BlobGC$1.call(BlobGC.java:64)\n\tat java.util.concurrent.FutureTask.run(FutureTask.java:262)\n\tat java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)\n\tat java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)\n\tat java.lang.Thread.run(Thread.java:745)\nCaused by: java.lang.NullPointerException: null\n\tat com.google.common.base.Preconditions.checkNotNull(Preconditions.java:192)\n\tat com.google.common.base.Joiner.toString(Joiner.java:436)\n\tat com.google.common.base.Joiner.appendTo(Joiner.java:108)\n\tat com.google.common.base.Joiner.appendTo(Joiner.java:152)\n\tat com.google.common.base.Joiner.join(Joiner.java:193)\n\tat com.google.common.base.Joiner.join(Joiner.java:183)\n\tat org.apache.jackrabbit.oak.plugins.blob.MarkSweepGarbageCollector.saveBatchToFile(MarkSweepGarbageCollector.java:317)\n\tat org.apache.jackrabbit.oak.plugins.blob.MarkSweepGarbageCollector$1.addReference(MarkSweepGarbageCollector.java:391)\n\t... 14 common frames omitted\n{code}\n\nAttached you find the OSGi config for both the nodestore and the datastore.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1822_016df669,"{'BugID': 'OAK-1822', 'Summary': 'NodeDocument _modified may go back in time', 'Description': 'In a cluster with multiple DocumentMK instances the _modified field of a NodeDocument may go back in time. This will result in incorrect diff calculations when the DocumentNodeStore uses the _modified field to find changed nodes for a given revision range.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1822_3e83a4c1,"{'BugID': 'OAK-1822', 'Summary': 'NodeDocument _modified may go back in time', 'Description': 'In a cluster with multiple DocumentMK instances the _modified field of a NodeDocument may go back in time. This will result in incorrect diff calculations when the DocumentNodeStore uses the _modified field to find changed nodes for a given revision range.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1829_ca36450e,"{'BugID': 'OAK-1829', 'Summary': 'IllegalStateException when using ""lowerCase""/""lower"" on a array property', 'Description': ""if query contain lowerCase on array property then QueryResult.getRows() throwing  IllegalStateException.\n\nQuery which causing issue\n\n select [selector_1].* from [nt:unstructured] AS [selector_1] where (([selector_1].[lcc:className] = 'com.adobe.icc.dbforms.obj.ConditionalDataModule')) AND (LOWER([selector_1].[dataDictionaryRefs]) = 'employeedd')\n\nIf we remove LOWER function then it is working \n\n select [selector_1].* from [nt:unstructured] AS [selector_1] where (([selector_1].[lcc:className] = 'com.adobe.icc.dbforms.obj.ConditionalDataModule')) AND ([selector_1].[dataDictionaryRefs] = 'EmployeeDD')""}"
jackrabbit-oak,bugs-dot-jar_OAK-1848_093b9128,"{'BugID': 'OAK-1848', 'Summary': 'Default sync handler property mapping does not allow constant properties', 'Description': 'it would be useful, if the default sync handler user (and group) mapping could also handle constant properties and use given primary type and mixin type information. eg:\n\n{noformat}\nprofile/nt:primaryType=""sling:Folder""\nprofile/sling:resourceType=""sling/security/profile""\n{noformat}\n\n'}"
jackrabbit-oak,bugs-dot-jar_OAK-185_7fe28a0e,"{'BugID': 'OAK-185', 'Summary': 'Trying to remove a missing property throws PathNotFoundException', 'Description': 'The following code snippet throws a {{PathNotFoundException}} if the ""missing"" property is not present.\n\n{code:java}\nnode.setProperty(""missing"", (String) null);\n{code}\n\nA better way to handle such a case would be for the above statement to simply do nothing.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1874_3ae276c1,"{'BugID': 'OAK-1874', 'Summary': 'Indexes: re-index automatically when adding an index', 'Description': 'When adding an index via import of content, the index is not automatically re-built. This is problematic, because subsequent queries will return no data because of that. Currently, the only way to re-index is to set the ""reindex"" property to ""true"".\n\nI suggest that indexes are automatically re-indexes if the hidden child node ("":data"" I believe) is missing. This is in addition to the ""reindex"" property.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1877_716e1237,"{'BugID': 'OAK-1877', 'Summary': 'Hourly async reindexing on an idle instance', 'Description': 'OAK-1292 introduced the following interesting but not very nice behavior:\n\nOn an idle system with no changes for an extended amount of time, the OAK-1292 change blocks the async indexer from updating the reference to the last indexed checkpoint. After one hour (the default checkpoint lifetime), the referenced checkpoint will expire, and the indexer will fall back to full reindexing.\n\nThe result of this behavior is that once every hour, the size of an idle instance will grow with dozens or hundreds of megabytes of new index data generated by reindexing. Older index data becomes garbage, but the compaction code from OAK-1804 is needed to make it collectable. A better solution would be to prevent the reindexing from happening in the first place.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1883_9c2421ed,"{'BugID': 'OAK-1883', 'Summary': 'Unnecessary invocations of LastRevRecovery when recovery already done.', 'Description': 'Even after _lastRev recovery executed on a cluster node, there are unnecessary  invocations of recovery happening on that cluster node, till that cluster node comes online again.\n'}"
jackrabbit-oak,bugs-dot-jar_OAK-1894_35562cce,"{'BugID': 'OAK-1894', 'Summary': 'PropertyIndex only considers the cost of a single indexed property', 'Description': ""The existing PropertyIndex loops through the PropertyRestriction objects in the Filter and essentially only calculates the cost of the first indexed property. This isn't actually the first property in the query and Filter.propertyRestrictions is a HashMap.\n\nMore confusingly, the plan for a query with multiple indexed properties outputs *all* indexed properties, even though only the first one is used.\n\nFor queries with multiple indexed properties, the cheapest property index should be used in all three relevant places: when calculating the cost, when executing the query, and when producing the plan.""}"
jackrabbit-oak,bugs-dot-jar_OAK-1899_b6f89048,"{'BugID': 'OAK-1899', 'Summary': 'Ordered index fails with old index content', 'Description': 'With the latest changes, the ordered index no longer works with old index data. When running the latest Oak 1.0.2 snapshot run against an Oak 1.0.0 repository with an existing ordered index, the index fails with the exception below.\n\nAs a workaround, the ordered index can be manually re-built. Either the index re-build needs to be automatic, or the ordered index needs to work with the old index content.\n\n{noformat}\njava.lang.IndexOutOfBoundsException: index (3) must be less than size (1)\n    at com.google.common.base.Preconditions.checkElementIndex(Preconditions.java:306)\n    at com.google.common.base.Preconditions.checkElementIndex(Preconditions.java:285)\n    at org.apache.jackrabbit.oak.plugins.segment.SegmentPropertyState.getValue(SegmentPropertyState.java:157)\n    at org.apache.jackrabbit.oak.plugins.index.property.strategy.OrderedContentMirrorStoreStrategy.getPropertyNext(OrderedContentMirrorStoreStrategy.java:1024)\n{noformat}'}"
jackrabbit-oak,bugs-dot-jar_OAK-1899_df59fb45,"{'BugID': 'OAK-1899', 'Summary': 'Ordered index fails with old index content', 'Description': 'With the latest changes, the ordered index no longer works with old index data. When running the latest Oak 1.0.2 snapshot run against an Oak 1.0.0 repository with an existing ordered index, the index fails with the exception below.\n\nAs a workaround, the ordered index can be manually re-built. Either the index re-build needs to be automatic, or the ordered index needs to work with the old index content.\n\n{noformat}\njava.lang.IndexOutOfBoundsException: index (3) must be less than size (1)\n    at com.google.common.base.Preconditions.checkElementIndex(Preconditions.java:306)\n    at com.google.common.base.Preconditions.checkElementIndex(Preconditions.java:285)\n    at org.apache.jackrabbit.oak.plugins.segment.SegmentPropertyState.getValue(SegmentPropertyState.java:157)\n    at org.apache.jackrabbit.oak.plugins.index.property.strategy.OrderedContentMirrorStoreStrategy.getPropertyNext(OrderedContentMirrorStoreStrategy.java:1024)\n{noformat}'}"
jackrabbit-oak,bugs-dot-jar_OAK-1916_705ce1d1,"{'BugID': 'OAK-1916', 'Summary': ""NodeStoreKernel doesn't handle array properties correctly"", 'Description': '{{NodeStoreKernel}} currently only supports array properties of type long. For other types it will fail with an {{IllegalStateException}}. See also the FIXME in the code.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1926_9225a3e2,"{'BugID': 'OAK-1926', 'Summary': 'UnmergedBranch state growing with empty BranchCommit leading to performance degradation', 'Description': 'In some cluster deployment cases it has been seen that in memory state of UnmergedBranches contains large number of empty commits. For e.g. in  one of of the runs there were 750 entries in the UnmergedBranches and each Branch had empty branch commits.\n\nIf there are large number of UnmergedBranches then read performance would degrade as for determining revision validity currently logic scans all branches\n\nBelow is some part of UnmergedBranch state\n\n{noformat}\nBranch 1\n1 -> br146d2edb7a7-0-1 (true) (revision: ""br146d2edb7a7-0-1"", clusterId: 1, time: ""2014-06-25 05:08:52.903"", branch: true)\n2 -> br146d2f0450b-0-1 (true) (revision: ""br146d2f0450b-0-1"", clusterId: 1, time: ""2014-06-25 05:11:40.171"", branch: true)\nBranch 2\n1 -> br146d2ef1d08-0-1 (true) (revision: ""br146d2ef1d08-0-1"", clusterId: 1, time: ""2014-06-25 05:10:24.392"", branch: true)\nBranch 3\n1 -> br146d2ed26ca-0-1 (true) (revision: ""br146d2ed26ca-0-1"", clusterId: 1, time: ""2014-06-25 05:08:15.818"", branch: true)\n2 -> br146d2edfd0e-0-1 (true) (revision: ""br146d2edfd0e-0-1"", clusterId: 1, time: ""2014-06-25 05:09:10.670"", branch: true)\nBranch 4\n1 -> br146d2ecd85b-0-1 (true) (revision: ""br146d2ecd85b-0-1"", clusterId: 1, time: ""2014-06-25 05:07:55.739"", branch: true)\nBranch 5\n1 -> br146d2ec21a0-0-1 (true) (revision: ""br146d2ec21a0-0-1"", clusterId: 1, time: ""2014-06-25 05:07:08.960"", branch: true)\n2 -> br146d2ec8eca-0-1 (true) (revision: ""br146d2ec8eca-0-1"", clusterId: 1, time: ""2014-06-25 05:07:36.906"", branch: true)\nBranch 6\n1 -> br146d2eaf159-1-1 (true) (revision: ""br146d2eaf159-1-1"", clusterId: 1, time: ""2014-06-25 05:05:51.065"", counter: 1, branch: true)\nBranch 7\n1 -> br146d2e9a513-0-1 (true) (revision: ""br146d2e9a513-0-1"", clusterId: 1, time: ""2014-06-25 05:04:26.003"", branch: true)\n{noformat}\n\n[~mreutegg] Suggested that these branch might be for those revision which have resulted in a collision and upon checking it indeed appears to be the case  (value true in brackets above indicate that). Further given the age of such revision it looks like they get populated upon startup itself\n\n*Fix*\n* Need to check why we need to populate the UnermgedBranch\n* Possibly implement some purge job which would remove such stale entries \n\n'}"
jackrabbit-oak,bugs-dot-jar_OAK-1932_913c2f53,"{'BugID': 'OAK-1932', 'Summary': 'TarMK compaction can create mixed segments', 'Description': 'As described in http://markmail.org/message/ujkqdlthudaortxf, commits that occur while the compaction operation is running can make the compacted segments contain references to older data segments, which prevents old data from being reclaimed during cleanup.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1932_c215b267,"{'BugID': 'OAK-1932', 'Summary': 'TarMK compaction can create mixed segments', 'Description': 'As described in http://markmail.org/message/ujkqdlthudaortxf, commits that occur while the compaction operation is running can make the compacted segments contain references to older data segments, which prevents old data from being reclaimed during cleanup.'}"
jackrabbit-oak,bugs-dot-jar_OAK-1933_2e16a983,"{'BugID': 'OAK-1933', 'Summary': 'Query: UnsupportedOperationException for some combinations of ""or"" and ""and"" conditions', 'Description': 'The following query throws an UnsupportedOperationException:\n\n{noformat}\nselect * from [nt:base] \n  where [a] = 1 and [b] = 2 and [b] = 3 or [c] = 4\n{noformat}'}"
jackrabbit-oak,bugs-dot-jar_OAK-1959_93c1aa40,"{'BugID': 'OAK-1959', 'Summary': 'AsyncIndexUpdate unable to cope with missing checkpoint ref', 'Description': 'The async index uses a checkpoint reference stored under the _:async_ hidden node as a base for running the index diff.\nIt might happen that this reference is stale (pointing to checkpoints that no longer exist) so the async indexer logs a warning that it will reindex everything and will start its work.\nThe trouble is with the #mergeWithConcurrencyCheck which does not cope well with this scenario. Even if the ref checkpoint is null, it will throw a concurrent update exception which will be logged as a misleading debug log _Concurrent update detected in the async index update_.\n\nOverall the code looks stuck in an endless reindexing loop.\n\n{code}\n*WARN* [pool-9-thread-1] org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate Failed to retrieve previously indexed checkpoint 569d8847-ebb6-4832-a55f-2b0b1a32ae71; re-running the initial async index update\n*DEBUG* [pool-9-thread-1] org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate Concurrent update detected in the async index update\n{code}'}"
jackrabbit-oak,bugs-dot-jar_OAK-1977_4bfbfcdd,"{'BugID': 'OAK-1977', 'Summary': 'ContentMirrorStoreStrategy should utilize path restriction when available', 'Description': ""Currently {{ContentStoreMirrorStrategy}} has a mirror of content path under {{:index}}. Yet, while {{query}} (and {{count}}) methods doesn't jump directly into restricted path.\n\nThis would be very useful for {{PropertyIndex}} where the queries can be optimized by supplying a path restriction along with an indexed property restriction (I don't know if queries with references would use paths so much though)""}"
jackrabbit-oak,bugs-dot-jar_OAK-1985_f620b79b,"{'BugID': 'OAK-1985', 'Summary': ""TokenLoginModule can't handle case insensitive userids"", 'Description': 'Login against TokenLoginModule with an userid different in case throws:\n  javax.security.auth.login.LoginException: Invalid token credentials.\n\n'}"
